,filename,T
46534,train_46535.csv,3
46535,train_46536.csv,3
46536,train_46537.csv,5
46537,train_46538.csv,7
46538,train_46539.csv,4
46539,train_46540.csv,4
46540,train_46541.csv,4
46541,train_46542.csv,3
46542,train_46543.csv,4
46543,train_46544.csv,6
46544,train_46545.csv,3
46545,train_46546.csv,3
46546,train_46547.csv,4
46547,train_46548.csv,20
46548,train_46549.csv,4
46549,train_46550.csv,4
46550,train_46551.csv,5
46551,train_46552.csv,3
46552,train_46553.csv,3
46553,train_46554.csv,4
46554,train_46555.csv,3
46555,train_46556.csv,3
46556,train_46557.csv,4
46557,train_46558.csv,3
46558,train_46559.csv,5
46559,train_46560.csv,4
46560,train_46561.csv,5
46561,train_46562.csv,4
46562,train_46563.csv,5
46563,train_46564.csv,6
46564,train_46565.csv,4
46565,train_46566.csv,3
46566,train_46567.csv,5
46567,train_46568.csv,3
46568,train_46569.csv,5
46569,train_46570.csv,4
46570,train_46571.csv,5
46571,train_46572.csv,7
46572,train_46573.csv,6
46573,train_46574.csv,4
46574,train_46575.csv,7
46575,train_46576.csv,4
46576,train_46577.csv,6
46577,train_46578.csv,5
46578,train_46579.csv,3
46579,train_46580.csv,4
46580,train_46581.csv,10
46581,train_46582.csv,10
46582,train_46583.csv,6
46583,train_46584.csv,4
46584,train_46585.csv,5
46585,train_46586.csv,4
46586,train_46587.csv,3
46587,train_46588.csv,6
46588,train_46589.csv,4
46589,train_46590.csv,4
46590,train_46591.csv,6
46591,train_46592.csv,3
46592,train_46593.csv,3
46593,train_46594.csv,5
46594,train_46595.csv,13
46595,train_46596.csv,3
46596,train_46597.csv,4
46597,train_46598.csv,6
46598,train_46599.csv,4
46599,train_46600.csv,3
46600,train_46601.csv,4
46601,train_46602.csv,13
46602,train_46603.csv,5
46603,train_46604.csv,7
46604,train_46605.csv,5
46605,train_46606.csv,4
46606,train_46607.csv,3
46607,train_46608.csv,4
46608,train_46609.csv,6
46609,train_46610.csv,4
46610,train_46611.csv,7
46611,train_46612.csv,9
46612,train_46613.csv,4
46613,train_46614.csv,4
46614,train_46615.csv,4
46615,train_46616.csv,3
46616,train_46617.csv,3
46617,train_46618.csv,9
46618,train_46619.csv,4
46619,train_46620.csv,10
46620,train_46621.csv,5
46621,train_46622.csv,6
46622,train_46623.csv,6
46623,train_46624.csv,5
46624,train_46625.csv,3
46625,train_46626.csv,9
46626,train_46627.csv,6
46627,train_46628.csv,5
46628,train_46629.csv,4
46629,train_46630.csv,4
46630,train_46631.csv,9
46631,train_46632.csv,4
46632,train_46633.csv,7
46633,train_46634.csv,5
46634,train_46635.csv,4
46635,train_46636.csv,4
46636,train_46637.csv,4
46637,train_46638.csv,6
46638,train_46639.csv,3
46639,train_46640.csv,9
46640,train_46641.csv,9
46641,train_46642.csv,5
46642,train_46643.csv,4
46643,train_46644.csv,4
46644,train_46645.csv,6
46645,train_46646.csv,5
46646,train_46647.csv,9
46647,train_46648.csv,5
46648,train_46649.csv,4
46649,train_46650.csv,4
46650,train_46651.csv,3
46651,train_46652.csv,7
46652,train_46653.csv,4
46653,train_46654.csv,3
46654,train_46655.csv,3
46655,train_46656.csv,3
46656,train_46657.csv,4
46657,train_46658.csv,9
46658,train_46659.csv,3
46659,train_46660.csv,7
46660,train_46661.csv,3
46661,train_46662.csv,7
46662,train_46663.csv,4
46663,train_46664.csv,3
46664,train_46665.csv,6
46665,train_46666.csv,4
46666,train_46667.csv,5
46667,train_46668.csv,4
46668,train_46669.csv,3
46669,train_46670.csv,7
46670,train_46671.csv,3
46671,train_46672.csv,9
46672,train_46673.csv,7
46673,train_46674.csv,4
46674,train_46675.csv,4
46675,train_46676.csv,5
46676,train_46677.csv,3
46677,train_46678.csv,3
46678,train_46679.csv,5
46679,train_46680.csv,4
46680,train_46681.csv,3
46681,train_46682.csv,7
46682,train_46683.csv,20
46683,train_46684.csv,3
46684,train_46685.csv,7
46685,train_46686.csv,3
46686,train_46687.csv,3
46687,train_46688.csv,3
46688,train_46689.csv,3
46689,train_46690.csv,4
46690,train_46691.csv,3
46691,train_46692.csv,4
46692,train_46693.csv,4
46693,train_46694.csv,9
46694,train_46695.csv,3
46695,train_46696.csv,3
46696,train_46697.csv,16
46697,train_46698.csv,3
46698,train_46699.csv,8
46699,train_46700.csv,4
46700,train_46701.csv,18
46701,train_46702.csv,5
46702,train_46703.csv,4
46703,train_46704.csv,3
46704,train_46705.csv,5
46705,train_46706.csv,7
46706,train_46707.csv,7
46707,train_46708.csv,5
46708,train_46709.csv,3
46709,train_46710.csv,6
46710,train_46711.csv,7
46711,train_46712.csv,5
46712,train_46713.csv,5
46713,train_46714.csv,8
46714,train_46715.csv,5
46715,train_46716.csv,3
46716,train_46717.csv,3
46717,train_46718.csv,4
46718,train_46719.csv,20
46719,train_46720.csv,3
46720,train_46721.csv,14
46721,train_46722.csv,7
46722,train_46723.csv,3
46723,train_46724.csv,4
46724,train_46725.csv,3
46725,train_46726.csv,3
46726,train_46727.csv,5
46727,train_46728.csv,6
46728,train_46729.csv,7
46729,train_46730.csv,6
46730,train_46731.csv,6
46731,train_46732.csv,7
46732,train_46733.csv,7
46733,train_46734.csv,3
46734,train_46735.csv,5
46735,train_46736.csv,5
46736,train_46737.csv,4
46737,train_46738.csv,5
46738,train_46739.csv,3
46739,train_46740.csv,3
46740,train_46741.csv,3
46741,train_46742.csv,3
46742,train_46743.csv,4
46743,train_46744.csv,5
46744,train_46745.csv,7
46745,train_46746.csv,5
46746,train_46747.csv,18
46747,train_46748.csv,3
46748,train_46749.csv,8
46749,train_46750.csv,13
46750,train_46751.csv,10
46751,train_46752.csv,6
46752,train_46753.csv,5
46753,train_46754.csv,5
46754,train_46755.csv,5
46755,train_46756.csv,3
46756,train_46757.csv,3
46757,train_46758.csv,12
46758,train_46759.csv,5
46759,train_46760.csv,6
46760,train_46761.csv,4
46761,train_46762.csv,5
46762,train_46763.csv,6
46763,train_46764.csv,6
46764,train_46765.csv,3
46765,train_46766.csv,3
46766,train_46767.csv,4
46767,train_46768.csv,4
46768,train_46769.csv,7
46769,train_46770.csv,4
46770,train_46771.csv,6
46771,train_46772.csv,3
46772,train_46773.csv,9
46773,train_46774.csv,5
46774,train_46775.csv,4
46775,train_46776.csv,4
46776,train_46777.csv,6
46777,train_46778.csv,4
46778,train_46779.csv,4
46779,train_46780.csv,3
46780,train_46781.csv,4
46781,train_46782.csv,4
46782,train_46783.csv,13
46783,train_46784.csv,4
46784,train_46785.csv,6
46785,train_46786.csv,11
46786,train_46787.csv,16
46787,train_46788.csv,3
46788,train_46789.csv,5
46789,train_46790.csv,5
46790,train_46791.csv,5
46791,train_46792.csv,5
46792,train_46793.csv,8
46793,train_46794.csv,4
46794,train_46795.csv,6
46795,train_46796.csv,3
46796,train_46797.csv,6
46797,train_46798.csv,5
46798,train_46799.csv,4
46799,train_46800.csv,4
46800,train_46801.csv,4
46801,train_46802.csv,7
46802,train_46803.csv,3
46803,train_46804.csv,4
46804,train_46805.csv,4
46805,train_46806.csv,6
46806,train_46807.csv,7
46807,train_46808.csv,8
46808,train_46809.csv,5
46809,train_46810.csv,7
46810,train_46811.csv,4
46811,train_46812.csv,6
46812,train_46813.csv,13
46813,train_46814.csv,5
46814,train_46815.csv,4
46815,train_46816.csv,5
46816,train_46817.csv,6
46817,train_46818.csv,17
46818,train_46819.csv,5
46819,train_46820.csv,8
46820,train_46821.csv,5
46821,train_46822.csv,5
46822,train_46823.csv,4
46823,train_46824.csv,5
46824,train_46825.csv,4
46825,train_46826.csv,3
46826,train_46827.csv,3
46827,train_46828.csv,9
46828,train_46829.csv,3
46829,train_46830.csv,5
46830,train_46831.csv,7
46831,train_46832.csv,5
46832,train_46833.csv,4
46833,train_46834.csv,6
46834,train_46835.csv,5
46835,train_46836.csv,3
46836,train_46837.csv,7
46837,train_46838.csv,15
46838,train_46839.csv,3
46839,train_46840.csv,3
46840,train_46841.csv,5
46841,train_46842.csv,6
46842,train_46843.csv,3
46843,train_46844.csv,4
46844,train_46845.csv,6
46845,train_46846.csv,3
46846,train_46847.csv,4
46847,train_46848.csv,4
46848,train_46849.csv,4
46849,train_46850.csv,4
46850,train_46851.csv,5
46851,train_46852.csv,4
46852,train_46853.csv,4
46853,train_46854.csv,3
46854,train_46855.csv,5
46855,train_46856.csv,4
46856,train_46857.csv,3
46857,train_46858.csv,20
46858,train_46859.csv,4
46859,train_46860.csv,5
46860,train_46861.csv,3
46861,train_46862.csv,3
46862,train_46863.csv,4
46863,train_46864.csv,3
46864,train_46865.csv,3
46865,train_46866.csv,8
46866,train_46867.csv,3
46867,train_46868.csv,5
46868,train_46869.csv,8
46869,train_46870.csv,3
46870,train_46871.csv,10
46871,train_46872.csv,7
46872,train_46873.csv,3
46873,train_46874.csv,4
46874,train_46875.csv,5
46875,train_46876.csv,5
46876,train_46877.csv,4
46877,train_46878.csv,6
46878,train_46879.csv,3
46879,train_46880.csv,3
46880,train_46881.csv,3
46881,train_46882.csv,3
46882,train_46883.csv,8
46883,train_46884.csv,9
46884,train_46885.csv,4
46885,train_46886.csv,3
46886,train_46887.csv,4
46887,train_46888.csv,3
46888,train_46889.csv,3
46889,train_46890.csv,6
46890,train_46891.csv,5
46891,train_46892.csv,5
46892,train_46893.csv,5
46893,train_46894.csv,5
46894,train_46895.csv,4
46895,train_46896.csv,4
46896,train_46897.csv,5
46897,train_46898.csv,3
46898,train_46899.csv,16
46899,train_46900.csv,5
46900,train_46901.csv,8
46901,train_46902.csv,4
46902,train_46903.csv,6
46903,train_46904.csv,3
46904,train_46905.csv,5
46905,train_46906.csv,3
46906,train_46907.csv,4
46907,train_46908.csv,5
46908,train_46909.csv,3
46909,train_46910.csv,3
46910,train_46911.csv,7
46911,train_46912.csv,3
46912,train_46913.csv,4
46913,train_46914.csv,4
46914,train_46915.csv,10
46915,train_46916.csv,4
46916,train_46917.csv,5
46917,train_46918.csv,6
46918,train_46919.csv,15
46919,train_46920.csv,3
46920,train_46921.csv,5
46921,train_46922.csv,7
46922,train_46923.csv,4
46923,train_46924.csv,11
46924,train_46925.csv,9
46925,train_46926.csv,7
46926,train_46927.csv,6
46927,train_46928.csv,3
46928,train_46929.csv,4
46929,train_46930.csv,6
46930,train_46931.csv,3
46931,train_46932.csv,12
46932,train_46933.csv,4
46933,train_46934.csv,4
46934,train_46935.csv,5
46935,train_46936.csv,5
46936,train_46937.csv,4
46937,train_46938.csv,4
46938,train_46939.csv,3
46939,train_46940.csv,5
46940,train_46941.csv,5
46941,train_46942.csv,3
46942,train_46943.csv,6
46943,train_46944.csv,4
46944,train_46945.csv,3
46945,train_46946.csv,4
46946,train_46947.csv,4
46947,train_46948.csv,4
46948,train_46949.csv,3
46949,train_46950.csv,5
46950,train_46951.csv,5
46951,train_46952.csv,5
46952,train_46953.csv,4
46953,train_46954.csv,18
46954,train_46955.csv,5
46955,train_46956.csv,5
46956,train_46957.csv,10
46957,train_46958.csv,6
46958,train_46959.csv,8
46959,train_46960.csv,7
46960,train_46961.csv,6
46961,train_46962.csv,5
46962,train_46963.csv,4
46963,train_46964.csv,3
46964,train_46965.csv,5
46965,train_46966.csv,6
46966,train_46967.csv,3
46967,train_46968.csv,5
46968,train_46969.csv,4
46969,train_46970.csv,4
46970,train_46971.csv,6
46971,train_46972.csv,18
46972,train_46973.csv,4
46973,train_46974.csv,5
46974,train_46975.csv,14
46975,train_46976.csv,7
46976,train_46977.csv,5
46977,train_46978.csv,4
46978,train_46979.csv,4
46979,train_46980.csv,4
46980,train_46981.csv,4
46981,train_46982.csv,13
46982,train_46983.csv,4
46983,train_46984.csv,3
46984,train_46985.csv,5
46985,train_46986.csv,9
46986,train_46987.csv,10
46987,train_46988.csv,3
46988,train_46989.csv,4
46989,train_46990.csv,4
46990,train_46991.csv,8
46991,train_46992.csv,3
46992,train_46993.csv,9
46993,train_46994.csv,12
46994,train_46995.csv,6
46995,train_46996.csv,9
46996,train_46997.csv,3
46997,train_46998.csv,8
46998,train_46999.csv,13
46999,train_47000.csv,8
47000,train_47001.csv,8
47001,train_47002.csv,4
47002,train_47003.csv,3
47003,train_47004.csv,5
47004,train_47005.csv,3
47005,train_47006.csv,5
47006,train_47007.csv,3
47007,train_47008.csv,20
47008,train_47009.csv,4
47009,train_47010.csv,5
47010,train_47011.csv,4
47011,train_47012.csv,11
47012,train_47013.csv,16
47013,train_47014.csv,4
47014,train_47015.csv,13
47015,train_47016.csv,3
47016,train_47017.csv,6
47017,train_47018.csv,5
47018,train_47019.csv,5
47019,train_47020.csv,4
47020,train_47021.csv,3
47021,train_47022.csv,3
47022,train_47023.csv,5
47023,train_47024.csv,3
47024,train_47025.csv,4
47025,train_47026.csv,6
47026,train_47027.csv,3
47027,train_47028.csv,3
47028,train_47029.csv,3
47029,train_47030.csv,12
47030,train_47031.csv,4
47031,train_47032.csv,4
47032,train_47033.csv,6
47033,train_47034.csv,8
47034,train_47035.csv,14
47035,train_47036.csv,5
47036,train_47037.csv,3
47037,train_47038.csv,3
47038,train_47039.csv,4
47039,train_47040.csv,4
47040,train_47041.csv,5
47041,train_47042.csv,8
47042,train_47043.csv,3
47043,train_47044.csv,6
47044,train_47045.csv,5
47045,train_47046.csv,5
47046,train_47047.csv,9
47047,train_47048.csv,4
47048,train_47049.csv,3
47049,train_47050.csv,3
47050,train_47051.csv,8
47051,train_47052.csv,3
47052,train_47053.csv,3
47053,train_47054.csv,5
47054,train_47055.csv,3
47055,train_47056.csv,4
47056,train_47057.csv,5
47057,train_47058.csv,11
47058,train_47059.csv,7
47059,train_47060.csv,5
47060,train_47061.csv,5
47061,train_47062.csv,4
47062,train_47063.csv,4
47063,train_47064.csv,5
47064,train_47065.csv,5
47065,train_47066.csv,4
47066,train_47067.csv,4
47067,train_47068.csv,8
47068,train_47069.csv,3
47069,train_47070.csv,4
47070,train_47071.csv,8
47071,train_47072.csv,5
47072,train_47073.csv,4
47073,train_47074.csv,10
47074,train_47075.csv,14
47075,train_47076.csv,9
47076,train_47077.csv,3
47077,train_47078.csv,7
47078,train_47079.csv,6
47079,train_47080.csv,4
47080,train_47081.csv,10
47081,train_47082.csv,3
47082,train_47083.csv,3
47083,train_47084.csv,4
47084,train_47085.csv,3
47085,train_47086.csv,6
47086,train_47087.csv,6
47087,train_47088.csv,4
47088,train_47089.csv,3
47089,train_47090.csv,5
47090,train_47091.csv,5
47091,train_47092.csv,3
47092,train_47093.csv,4
47093,train_47094.csv,4
47094,train_47095.csv,4
47095,train_47096.csv,4
47096,train_47097.csv,4
47097,train_47098.csv,7
47098,train_47099.csv,3
47099,train_47100.csv,4
47100,train_47101.csv,3
47101,train_47102.csv,4
47102,train_47103.csv,4
47103,train_47104.csv,7
47104,train_47105.csv,5
47105,train_47106.csv,6
47106,train_47107.csv,5
47107,train_47108.csv,5
47108,train_47109.csv,3
47109,train_47110.csv,4
47110,train_47111.csv,5
47111,train_47112.csv,5
47112,train_47113.csv,3
47113,train_47114.csv,16
47114,train_47115.csv,3
47115,train_47116.csv,6
47116,train_47117.csv,7
47117,train_47118.csv,5
47118,train_47119.csv,3
47119,train_47120.csv,6
47120,train_47121.csv,4
47121,train_47122.csv,20
47122,train_47123.csv,9
47123,train_47124.csv,6
47124,train_47125.csv,6
47125,train_47126.csv,5
47126,train_47127.csv,3
47127,train_47128.csv,5
47128,train_47129.csv,4
47129,train_47130.csv,4
47130,train_47131.csv,7
47131,train_47132.csv,6
47132,train_47133.csv,4
47133,train_47134.csv,10
47134,train_47135.csv,6
47135,train_47136.csv,4
47136,train_47137.csv,5
47137,train_47138.csv,11
47138,train_47139.csv,7
47139,train_47140.csv,3
47140,train_47141.csv,17
47141,train_47142.csv,4
47142,train_47143.csv,4
47143,train_47144.csv,5
47144,train_47145.csv,5
47145,train_47146.csv,6
47146,train_47147.csv,6
47147,train_47148.csv,6
47148,train_47149.csv,3
47149,train_47150.csv,4
47150,train_47151.csv,6
47151,train_47152.csv,5
47152,train_47153.csv,4
47153,train_47154.csv,5
47154,train_47155.csv,19
47155,train_47156.csv,3
47156,train_47157.csv,4
47157,train_47158.csv,11
47158,train_47159.csv,8
47159,train_47160.csv,4
47160,train_47161.csv,6
47161,train_47162.csv,4
47162,train_47163.csv,3
47163,train_47164.csv,5
47164,train_47165.csv,14
47165,train_47166.csv,5
47166,train_47167.csv,4
47167,train_47168.csv,3
47168,train_47169.csv,7
47169,train_47170.csv,4
47170,train_47171.csv,3
47171,train_47172.csv,5
47172,train_47173.csv,4
47173,train_47174.csv,3
47174,train_47175.csv,4
47175,train_47176.csv,7
47176,train_47177.csv,5
47177,train_47178.csv,3
47178,train_47179.csv,6
47179,train_47180.csv,4
47180,train_47181.csv,8
47181,train_47182.csv,4
47182,train_47183.csv,10
47183,train_47184.csv,6
47184,train_47185.csv,4
47185,train_47186.csv,4
47186,train_47187.csv,5
47187,train_47188.csv,3
47188,train_47189.csv,8
47189,train_47190.csv,5
47190,train_47191.csv,4
47191,train_47192.csv,4
47192,train_47193.csv,8
47193,train_47194.csv,9
47194,train_47195.csv,4
47195,train_47196.csv,9
47196,train_47197.csv,4
47197,train_47198.csv,3
47198,train_47199.csv,4
47199,train_47200.csv,4
47200,train_47201.csv,4
47201,train_47202.csv,3
47202,train_47203.csv,6
47203,train_47204.csv,4
47204,train_47205.csv,4
47205,train_47206.csv,9
47206,train_47207.csv,10
47207,train_47208.csv,4
47208,train_47209.csv,4
47209,train_47210.csv,5
47210,train_47211.csv,5
47211,train_47212.csv,5
47212,train_47213.csv,4
47213,train_47214.csv,3
47214,train_47215.csv,5
47215,train_47216.csv,4
47216,train_47217.csv,4
47217,train_47218.csv,4
47218,train_47219.csv,3
47219,train_47220.csv,6
47220,train_47221.csv,7
47221,train_47222.csv,7
47222,train_47223.csv,4
47223,train_47224.csv,4
47224,train_47225.csv,4
47225,train_47226.csv,5
47226,train_47227.csv,6
47227,train_47228.csv,4
47228,train_47229.csv,3
47229,train_47230.csv,4
47230,train_47231.csv,4
47231,train_47232.csv,4
47232,train_47233.csv,18
47233,train_47234.csv,3
47234,train_47235.csv,7
47235,train_47236.csv,4
47236,train_47237.csv,5
47237,train_47238.csv,5
47238,train_47239.csv,3
47239,train_47240.csv,5
47240,train_47241.csv,3
47241,train_47242.csv,7
47242,train_47243.csv,9
47243,train_47244.csv,4
47244,train_47245.csv,3
47245,train_47246.csv,4
47246,train_47247.csv,3
47247,train_47248.csv,3
47248,train_47249.csv,4
47249,train_47250.csv,10
47250,train_47251.csv,7
47251,train_47252.csv,3
47252,train_47253.csv,4
47253,train_47254.csv,5
47254,train_47255.csv,7
47255,train_47256.csv,3
47256,train_47257.csv,10
47257,train_47258.csv,8
47258,train_47259.csv,3
47259,train_47260.csv,3
47260,train_47261.csv,9
47261,train_47262.csv,7
47262,train_47263.csv,4
47263,train_47264.csv,4
47264,train_47265.csv,6
47265,train_47266.csv,10
47266,train_47267.csv,3
47267,train_47268.csv,5
47268,train_47269.csv,6
47269,train_47270.csv,6
47270,train_47271.csv,4
47271,train_47272.csv,5
47272,train_47273.csv,8
47273,train_47274.csv,19
47274,train_47275.csv,3
47275,train_47276.csv,4
47276,train_47277.csv,7
47277,train_47278.csv,20
47278,train_47279.csv,3
47279,train_47280.csv,8
47280,train_47281.csv,10
47281,train_47282.csv,4
47282,train_47283.csv,7
47283,train_47284.csv,4
47284,train_47285.csv,17
47285,train_47286.csv,6
47286,train_47287.csv,5
47287,train_47288.csv,4
47288,train_47289.csv,20
47289,train_47290.csv,16
47290,train_47291.csv,9
47291,train_47292.csv,4
47292,train_47293.csv,6
47293,train_47294.csv,4
47294,train_47295.csv,4
47295,train_47296.csv,11
47296,train_47297.csv,3
47297,train_47298.csv,4
47298,train_47299.csv,4
47299,train_47300.csv,5
47300,train_47301.csv,4
47301,train_47302.csv,3
47302,train_47303.csv,4
47303,train_47304.csv,5
47304,train_47305.csv,7
47305,train_47306.csv,5
47306,train_47307.csv,5
47307,train_47308.csv,6
47308,train_47309.csv,3
47309,train_47310.csv,4
47310,train_47311.csv,4
47311,train_47312.csv,5
47312,train_47313.csv,4
47313,train_47314.csv,14
47314,train_47315.csv,7
47315,train_47316.csv,4
47316,train_47317.csv,3
47317,train_47318.csv,6
47318,train_47319.csv,5
47319,train_47320.csv,7
47320,train_47321.csv,4
47321,train_47322.csv,6
47322,train_47323.csv,4
47323,train_47324.csv,3
47324,train_47325.csv,6
47325,train_47326.csv,3
47326,train_47327.csv,4
47327,train_47328.csv,16
47328,train_47329.csv,4
47329,train_47330.csv,9
47330,train_47331.csv,3
47331,train_47332.csv,3
47332,train_47333.csv,4
47333,train_47334.csv,3
47334,train_47335.csv,10
47335,train_47336.csv,3
47336,train_47337.csv,9
47337,train_47338.csv,8
47338,train_47339.csv,5
47339,train_47340.csv,8
47340,train_47341.csv,5
47341,train_47342.csv,4
47342,train_47343.csv,5
47343,train_47344.csv,5
47344,train_47345.csv,7
47345,train_47346.csv,3
47346,train_47347.csv,5
47347,train_47348.csv,4
47348,train_47349.csv,4
47349,train_47350.csv,3
47350,train_47351.csv,7
47351,train_47352.csv,4
47352,train_47353.csv,6
47353,train_47354.csv,6
47354,train_47355.csv,9
47355,train_47356.csv,8
47356,train_47357.csv,8
47357,train_47358.csv,5
47358,train_47359.csv,6
47359,train_47360.csv,9
47360,train_47361.csv,12
47361,train_47362.csv,4
47362,train_47363.csv,5
47363,train_47364.csv,4
47364,train_47365.csv,4
47365,train_47366.csv,4
47366,train_47367.csv,3
47367,train_47368.csv,3
47368,train_47369.csv,4
47369,train_47370.csv,10
47370,train_47371.csv,3
47371,train_47372.csv,4
47372,train_47373.csv,9
47373,train_47374.csv,4
47374,train_47375.csv,3
47375,train_47376.csv,4
47376,train_47377.csv,5
47377,train_47378.csv,3
47378,train_47379.csv,3
47379,train_47380.csv,3
47380,train_47381.csv,4
47381,train_47382.csv,15
47382,train_47383.csv,4
47383,train_47384.csv,7
47384,train_47385.csv,4
47385,train_47386.csv,4
47386,train_47387.csv,10
47387,train_47388.csv,4
47388,train_47389.csv,4
47389,train_47390.csv,3
47390,train_47391.csv,4
47391,train_47392.csv,5
47392,train_47393.csv,4
47393,train_47394.csv,5
47394,train_47395.csv,3
47395,train_47396.csv,3
47396,train_47397.csv,6
47397,train_47398.csv,14
47398,train_47399.csv,4
47399,train_47400.csv,5
47400,train_47401.csv,3
47401,train_47402.csv,6
47402,train_47403.csv,14
47403,train_47404.csv,5
47404,train_47405.csv,5
47405,train_47406.csv,5
47406,train_47407.csv,4
47407,train_47408.csv,5
47408,train_47409.csv,4
47409,train_47410.csv,5
47410,train_47411.csv,4
47411,train_47412.csv,6
47412,train_47413.csv,5
47413,train_47414.csv,9
47414,train_47415.csv,6
47415,train_47416.csv,4
47416,train_47417.csv,4
47417,train_47418.csv,6
47418,train_47419.csv,7
47419,train_47420.csv,5
47420,train_47421.csv,3
47421,train_47422.csv,3
47422,train_47423.csv,3
47423,train_47424.csv,7
47424,train_47425.csv,5
47425,train_47426.csv,4
47426,train_47427.csv,6
47427,train_47428.csv,4
47428,train_47429.csv,3
47429,train_47430.csv,3
47430,train_47431.csv,6
47431,train_47432.csv,3
47432,train_47433.csv,4
47433,train_47434.csv,4
47434,train_47435.csv,14
47435,train_47436.csv,4
47436,train_47437.csv,3
47437,train_47438.csv,9
47438,train_47439.csv,3
47439,train_47440.csv,3
47440,train_47441.csv,5
47441,train_47442.csv,3
47442,train_47443.csv,5
47443,train_47444.csv,8
47444,train_47445.csv,6
47445,train_47446.csv,4
47446,train_47447.csv,5
47447,train_47448.csv,5
47448,train_47449.csv,4
47449,train_47450.csv,5
47450,train_47451.csv,6
47451,train_47452.csv,4
47452,train_47453.csv,4
47453,train_47454.csv,5
47454,train_47455.csv,4
47455,train_47456.csv,4
47456,train_47457.csv,4
47457,train_47458.csv,7
47458,train_47459.csv,6
47459,train_47460.csv,4
47460,train_47461.csv,7
47461,train_47462.csv,5
47462,train_47463.csv,5
47463,train_47464.csv,18
47464,train_47465.csv,5
47465,train_47466.csv,4
47466,train_47467.csv,4
47467,train_47468.csv,8
47468,train_47469.csv,10
47469,train_47470.csv,4
47470,train_47471.csv,5
47471,train_47472.csv,6
47472,train_47473.csv,3
47473,train_47474.csv,4
47474,train_47475.csv,4
47475,train_47476.csv,5
47476,train_47477.csv,4
47477,train_47478.csv,7
47478,train_47479.csv,4
47479,train_47480.csv,5
47480,train_47481.csv,3
47481,train_47482.csv,6
47482,train_47483.csv,4
47483,train_47484.csv,4
47484,train_47485.csv,4
47485,train_47486.csv,4
47486,train_47487.csv,3
47487,train_47488.csv,3
47488,train_47489.csv,9
47489,train_47490.csv,8
47490,train_47491.csv,3
47491,train_47492.csv,3
47492,train_47493.csv,3
47493,train_47494.csv,19
47494,train_47495.csv,4
47495,train_47496.csv,5
47496,train_47497.csv,5
47497,train_47498.csv,7
47498,train_47499.csv,4
47499,train_47500.csv,6
47500,train_47501.csv,4
47501,train_47502.csv,6
47502,train_47503.csv,5
47503,train_47504.csv,8
47504,train_47505.csv,15
47505,train_47506.csv,7
47506,train_47507.csv,3
47507,train_47508.csv,5
47508,train_47509.csv,3
47509,train_47510.csv,3
47510,train_47511.csv,5
47511,train_47512.csv,5
47512,train_47513.csv,10
47513,train_47514.csv,5
47514,train_47515.csv,7
47515,train_47516.csv,7
47516,train_47517.csv,11
47517,train_47518.csv,9
47518,train_47519.csv,4
47519,train_47520.csv,4
47520,train_47521.csv,3
47521,train_47522.csv,3
47522,train_47523.csv,5
47523,train_47524.csv,5
47524,train_47525.csv,6
47525,train_47526.csv,3
47526,train_47527.csv,12
47527,train_47528.csv,12
47528,train_47529.csv,4
47529,train_47530.csv,6
47530,train_47531.csv,3
47531,train_47532.csv,4
47532,train_47533.csv,4
47533,train_47534.csv,5
47534,train_47535.csv,8
47535,train_47536.csv,4
47536,train_47537.csv,13
47537,train_47538.csv,9
47538,train_47539.csv,6
47539,train_47540.csv,3
47540,train_47541.csv,5
47541,train_47542.csv,4
47542,train_47543.csv,5
47543,train_47544.csv,3
47544,train_47545.csv,11
47545,train_47546.csv,5
47546,train_47547.csv,4
47547,train_47548.csv,4
47548,train_47549.csv,4
47549,train_47550.csv,4
47550,train_47551.csv,3
47551,train_47552.csv,7
47552,train_47553.csv,5
47553,train_47554.csv,6
47554,train_47555.csv,10
47555,train_47556.csv,5
47556,train_47557.csv,4
47557,train_47558.csv,4
47558,train_47559.csv,5
47559,train_47560.csv,4
47560,train_47561.csv,3
47561,train_47562.csv,7
47562,train_47563.csv,4
47563,train_47564.csv,8
47564,train_47565.csv,7
47565,train_47566.csv,6
47566,train_47567.csv,4
47567,train_47568.csv,3
47568,train_47569.csv,5
47569,train_47570.csv,4
47570,train_47571.csv,3
47571,train_47572.csv,4
47572,train_47573.csv,4
47573,train_47574.csv,7
47574,train_47575.csv,5
47575,train_47576.csv,5
47576,train_47577.csv,4
47577,train_47578.csv,3
47578,train_47579.csv,3
47579,train_47580.csv,13
47580,train_47581.csv,5
47581,train_47582.csv,4
47582,train_47583.csv,7
47583,train_47584.csv,5
47584,train_47585.csv,3
47585,train_47586.csv,5
47586,train_47587.csv,4
47587,train_47588.csv,3
47588,train_47589.csv,6
47589,train_47590.csv,7
47590,train_47591.csv,6
47591,train_47592.csv,4
47592,train_47593.csv,12
47593,train_47594.csv,4
47594,train_47595.csv,16
47595,train_47596.csv,4
47596,train_47597.csv,8
47597,train_47598.csv,5
47598,train_47599.csv,4
47599,train_47600.csv,5
47600,train_47601.csv,5
47601,train_47602.csv,6
47602,train_47603.csv,4
47603,train_47604.csv,7
47604,train_47605.csv,5
47605,train_47606.csv,4
47606,train_47607.csv,4
47607,train_47608.csv,4
47608,train_47609.csv,4
47609,train_47610.csv,3
